config_id,family,ell,alpha,eta_out,corr_out,E_roi,core_ratio,barrier_reduction_pct,pass_hard,J
lg_l2_w0.4_f2.0_cos,lg,2,0.4,0.09190562497266377,0.9919222733215601,0.14003221287260828,0.8981136989820483,-4.3217243313704135,False,-1.0
lg_l2_w0.4_f2.5_cos,lg,2,0.05,0.011330922330443456,0.9998810662557066,0.14039177550385207,0.9050986641318448,-0.48765433455657536,True,0.3736876689945258
lg_l2_w0.4_f2.5_cos,lg,2,0.1,0.02266184466088691,0.9995226694564596,0.14039177550385207,0.9050986641318448,-0.9779675468353233,False,-1.0
lg_l2_w0.4_f2.5_cos,lg,2,0.2,0.04532368932177382,0.998074916359712,0.14039177550385207,0.9050986641318448,-1.966877197261141,False,-1.0
lg_l2_w0.4_f2.5_cos,lg,2,0.4,0.09064737864354765,0.9922450376421921,0.14039177550385207,0.9050986641318448,-4.09737168206743,False,-1.0
lg_l2_w0.6_cos,lg,2,0.05,0.013244849801945844,0.9998468888485713,0.13502478868435397,0.898158093596654,-0.41448554940848314,True,0.42373868481883203
lg_l2_w0.6_cos,lg,2,0.1,0.02648969960389169,0.9993861579344728,0.13502478868435397,0.898158093596654,-0.9418727679902927,False,-1.0
lg_l2_w0.6_cos,lg,2,0.2,0.05297939920778338,0.9975298956750626,0.13502478868435397,0.898158093596654,-2.060361026842883,False,-1.0
lg_l2_w0.6_cos,lg,2,0.4,0.10595879841556675,0.9901243010971502,0.13502478868435397,0.898158093596654,-4.3371067026670485,False,-1.0
lg_l2_w0.6_f1.5_cos,lg,2,0.05,0.01620676024206629,0.999748626042394,0.13300848902568432,0.7782184308030817,-1.0056984780848266,True,0.39060227451219426
lg_l2_w0.6_f1.5_cos,lg,2,0.1,0.03241352048413259,0.9989906523966445,0.13300848902568432,0.7782184308030817,-2.0194047068012866,False,-1.0
lg_l2_w0.6_f1.5_cos,lg,2,0.2,0.06482704096826518,0.9959414426485266,0.13300848902568432,0.7782184308030817,-4.0708404161290845,False,-1.0
lg_l2_w0.6_f1.5_cos,lg,2,0.4,0.12965408193653033,0.983808275154059,0.13300848902568432,0.7782184308030817,-8.269804842364437,False,-1.0
lg_l2_w0.6_f2.0_cos,lg,2,0.05,0.015699590233451435,0.9997642711334364,0.13292783944829883,0.7990742800353624,-0.9402206947417335,True,0.3961775551984598
lg_l2_w0.6_f2.0_cos,lg,2,0.1,0.03139918046690287,0.9990531058010185,0.13292783944829883,0.7990742800353624,-1.8886864984962282,False,-1.0
lg_l2_w0.6_f2.0_cos,lg,2,0.2,0.06279836093380574,0.996189972134335,0.13292783944829883,0.7990742800353624,-3.8960917447717014,False,-1.0
lg_l2_w0.6_f2.0_cos,lg,2,0.4,0.12559672186761148,0.9847721909091361,0.13292783944829883,0.7990742800353624,-7.952171755468185,False,-1.0
lg_l2_w0.6_f2.5_cos,lg,2,0.05,0.015314149359830739,0.999776925022294,0.13299450725975168,0.8139485749475166,-0.8732554275104443,True,0.4004223863436625
lg_l2_w0.6_f2.5_cos,lg,2,0.1,0.030628298719661485,0.9991039300790878,0.13299450725975168,0.8139485749475166,-1.7692378121541896,False,-1.0
lg_l2_w0.6_f2.5_cos,lg,2,0.2,0.06125659743932296,0.9963925853986206,0.13299450725975168,0.8139485749475166,-3.703876751224544,False,-1.0
lg_l2_w0.6_f2.5_cos,lg,2,0.4,0.12251319487864593,0.9855788718078,0.13299450725975168,0.8139485749475166,-7.579280695645685,False,-1.0
lg_l2_w0.8_cos,lg,2,0.05,0.01454038702998245,0.9998137924306681,0.1318238622199345,0.8296363152900165,-0.48390809088083575,True,0.4082650720020097
lg_l2_w0.8_cos,lg,2,0.1,0.029080774059964905,0.9992545506993493,0.1318238622199345,0.8296363152900165,-1.1351060521183731,False,-1.0
lg_l2_w0.8_cos,lg,2,0.2,0.05816154811992981,0.9970086379551508,0.1318238622199345,0.8296363152900165,-2.4492942711954235,False,-1.0
lg_l2_w0.8_cos,lg,2,0.4,0.11632309623985962,0.9880942340494404,0.1318238622199345,0.8296363152900165,-5.124839895757671,False,-1.0
lg_l2_w0.8_f1.5_cos,lg,2,0.05,0.018299552127428873,0.999679364482577,0.13098749790539252,0.729874614640374,-1.213126136051601,True,0.22652876700314578
lg_l2_w0.8_f1.5_cos,lg,2,0.1,0.036599104254857746,0.998712567305445,0.13098749790539252,0.729874614640374,-2.4377706737557014,False,-1.0
lg_l2_w0.8_f1.5_cos,lg,2,0.2,0.07319820850971549,0.9948296264148461,0.13098749790539252,0.729874614640374,-4.921614954121956,False,-1.0
lg_l2_w0.8_f1.5_cos,lg,2,0.4,0.14639641701943099,0.9794038765726943,0.13098749790539252,0.729874614640374,-10.032827374288566,False,-1.0
lg_l2_w0.8_f2.0_cos,lg,2,0.05,0.01766556927867374,0.999697894821221,0.13064594108786334,0.7472852451298776,-1.143211508485975,True,0.30393192971800376
lg_l2_w0.8_f2.0_cos,lg,2,0.1,0.03533113855734748,0.9987862650706051,0.13064594108786334,0.7472852451298776,-2.310191620456581,False,-1.0
lg_l2_w0.8_f2.0_cos,lg,2,0.2,0.07066227711469496,0.9951258151184916,0.13064594108786334,0.7472852451298776,-4.7798538356561115,False,-1.0
lg_l2_w0.8_f2.0_cos,lg,2,0.4,0.14132455422938991,0.9805600201839304,0.13064594108786334,0.7472852451298776,-9.781254820049723,False,-1.0
lg_l2_w0.8_f2.5_cos,lg,2,0.05,0.01718044450451093,0.999714357725596,0.13053436784276987,0.7596545979027097,-1.0632501702654062,True,0.3090669874033356
lg_l2_w0.8_f2.5_cos,lg,2,0.1,0.03436088900902186,0.9988525167358765,0.13053436784276987,0.7596545979027097,-2.1970686739661183,False,-1.0
lg_l2_w0.8_f2.5_cos,lg,2,0.2,0.06872177801804372,0.9953913706213638,0.13053436784276987,0.7596545979027097,-4.55757754953765,False,-1.0
lg_l2_w0.8_f2.5_cos,lg,2,0.4,0.13744355603608743,0.9816258767745741,0.13053436784276987,0.7596545979027097,-9.280077644289797,False,-1.0
lg_l3_w0.4_cos,lg,3,0.05,0.005048042588219475,0.9999777134837411,0.06392458288927975,0.4758308118179851,-0.266593762813061,True,0.327393147158136
lg_l3_w0.4_cos,lg,3,0.1,0.010096085176438953,0.9999111476523441,0.06392458288927975,0.4758308118179851,-0.5334103743802832,True,0.27690273640123164
lg_l3_w0.4_cos,lg,3,0.2,0.020192170352877906,0.999646626445631,0.06392458288927975,0.4758308118179851,-1.0677121437770332,False,-1.0
lg_l3_w0.4_cos,lg,3,0.4,0.040384340705755806,0.998603216429332,0.06392458288927975,0.4758308118179851,-2.138989867620311,False,-1.0
lg_l3_w0.4_f1.5_cos,lg,3,0.05,0.004846083715625627,0.9999775433184971,0.06395849216551458,0.47804918061333423,-0.1085545076780603,True,0.3294766468982303
lg_l3_w0.4_f1.5_cos,lg,3,0.1,0.009692167431251253,0.9999102674657661,0.06395849216551458,0.47804918061333423,-0.2177978765340649,True,0.28100571836406435
lg_l3_w0.4_f1.5_cos,lg,3,0.2,0.019384334862502503,0.9996414083106872,0.06395849216551458,0.47804918061333423,-0.43698812480124083,True,0.18404371517829002
lg_l3_w0.4_f1.5_cos,lg,3,0.4,0.038768669725005006,0.998568354235366,0.06395849216551458,0.47804918061333423,-0.8781826635566148,False,-1.0
lg_l3_w0.4_f2.0_cos,lg,3,0.05,0.004942280333120481,0.99997687853859,0.06394981249125521,0.47760002555763975,-0.14259392832967066,True,0.3285011822113385
lg_l3_w0.4_f2.0_cos,lg,3,0.1,0.009884560666240962,0.9999076888168176,0.06394981249125521,0.47760002555763975,-0.28541333343734543,True,0.2790680004218678
lg_l3_w0.4_f2.0_cos,lg,3,0.2,0.019769121332481925,0.9996316524725323,0.06394981249125521,0.47760002555763975,-0.5717285739866851,True,0.18018098830781537
lg_l3_w0.4_f2.0_cos,lg,3,0.4,0.03953824266496385,0.9985332890835633,0.06394981249125521,0.47760002555763975,-1.1470647764215691,False,-1.0
